filename,original_class,psa_mean_power,psa_low_high_ratio,psa_prelim_class_guess,error
1237651758284932462.jpg,GALAXY,799353210.0202727,56.486407486943314,STAR,
1237651758284999841.jpg,GALAXY,682049081.5431437,46.33798542532633,STAR,
1237651758284998628.jpg,GALAXY,410963199.72232217,18.409757232975082,STAR,
1237651758284997351.jpg,GALAXY,2711400901.349001,34.51643075574269,STAR,
1237651758284998055.jpg,GALAXY,2281448050.792816,150.01237157960853,STAR,
1237651758285002365.jpg,GALAXY,362955269.08757424,54.65350666313224,STAR,
1237651758284998281.jpg,GALAXY,1632293905.7450547,108.2940774762701,STAR,
1237651758284998021.jpg,GALAXY,2697519114.1755085,123.04673764380398,STAR,
1237651758284997340.jpg,GALAXY,1097523709.201524,32.405600606081194,STAR,
1237651758284932464.jpg,GALAXY,432124458.10355765,20.875350292822766,STAR,
1237651758284936568.jpg,GALAXY,187021137.5216839,17.421937576798832,STAR,
1237651758284998076.jpg,GALAXY,2551935167.0187488,108.58164048421065,STAR,
1237651758284997995.jpg,GALAXY,3852061477.775891,69.87678185588702,STAR,
1237651758284934144.jpg,GALAXY,331014546.2088132,30.53285282208122,STAR,
1237651758284934147.jpg,GALAXY,305414693.08257186,32.00398114029806,STAR,
1237651758284998033.jpg,GALAXY,4065444724.73789,81.02535843854919,STAR,
1237651758284936473.jpg,GALAXY,337425946.1238346,16.910114399753358,STAR,
1237651758284999905.jpg,GALAXY,423729219.57354134,27.614028735456607,STAR,
1237651758284998399.jpg,GALAXY,1232074504.6558828,125.18237319034523,STAR,
1237651758284932454.jpg,GALAXY,536244315.86762357,25.17103908226237,STAR,
1237651758284999077.jpg,GALAXY,573857814.2767737,102.9495973734194,STAR,
1237651758284998047.jpg,GALAXY,2502803136.0155773,43.582373161659554,STAR,
1237651758285000420.jpg,GALAXY,267268997.23934686,35.28062138478496,STAR,
1237651758284935933.jpg,GALAXY,177432050.10192603,14.086776382590356,STAR,
1237651758284998020.jpg,GALAXY,5290236632.819606,102.16982786825575,STAR,
1237651758284998635.jpg,GALAXY,674621302.420946,50.925312487414764,STAR,
1237651758284935934.jpg,GALAXY,196811376.64244124,11.652803673278028,STAR,
1237651758285000092.jpg,GALAXY,667853204.9037837,88.08680107155512,STAR,
1237651758285001805.jpg,GALAXY,197796816.03963575,13.605241117836432,STAR,
1237651758284934143.jpg,GALAXY,414862678.0404762,47.27260246231193,STAR,
1237651758285002195.jpg,GALAXY,352667200.71082747,25.713897299037704,STAR,
1237651758285001237.jpg,GALAXY,391835334.96724933,24.507307663245005,STAR,
1237651758284998627.jpg,GALAXY,309449434.8712039,20.781079913160323,STAR,
1237651758285002061.jpg,GALAXY,171986812.9531805,14.957800308159188,STAR,
1237651758284998412.jpg,GALAXY,932877875.7526343,66.02084895211196,STAR,
1237651758284998637.jpg,GALAXY,893592908.5321399,121.2549927274511,STAR,
1237651758284935947.jpg,GALAXY,720282296.8030716,25.84634619511597,STAR,
1237651758284999911.jpg,GALAXY,549548529.2400899,35.820373472500144,STAR,
1237659089256514345.jpg,GALAXY,11770741895.468363,274.2249585633815,STAR,
1237651758284932353.jpg,GALAXY,3236436512.2210283,120.15223063629087,STAR,
1237659089256514363.jpg,GALAXY,10660722238.513529,482.47721804744975,STAR,
1237651758284935951.jpg,GALAXY,474420597.7769334,19.823669925565234,STAR,
1237651758284935944.jpg,GALAXY,584061403.9638628,22.41369925972856,STAR,
1237651758285000539.jpg,GALAXY,810407197.3858706,89.12074326968616,STAR,
1237651758284935937.jpg,GALAXY,819498170.2215115,29.266035620736478,STAR,
1237659089256514347.jpg,GALAXY,13988572670.617035,616.7621524359686,STAR,
1237651758285000199.jpg,GALAXY,412985759.30486757,32.636333268517284,STAR,
1237651758285001300.jpg,GALAXY,309760254.403398,22.436268738926557,STAR,
1237651758284934023.jpg,GALAXY,857267050.0718784,51.95862698628386,STAR,
1237659089256514346.jpg,GALAXY,10642988064.310883,244.179069613754,STAR,
1237651758284935216.jpg,GALAXY,675921076.0420116,25.947708573889198,STAR,
1237651758284999579.jpg,GALAXY,609671025.3938222,51.77250620142838,STAR,
1237651758284934022.jpg,GALAXY,982107925.6175035,45.4141480427475,STAR,
1237651758284997361.jpg,GALAXY,3500469622.7975616,222.22386519734522,STAR,
1237651758284935215.jpg,GALAXY,852037929.1815362,52.39719044764632,STAR,
1237651758285000518.jpg,GALAXY,962952074.1762877,63.75601788552886,STAR,
1237651758284999582.jpg,GALAXY,439213913.91750383,31.706855791043566,STAR,
1237651758285002461.jpg,GALAXY,837256893.5443828,49.76574906274464,STAR,
1237651758284998288.jpg,GALAXY,1285867336.1961277,138.9289636142179,STAR,
1237659089256516268.jpg,GALAXY,821320601.7522017,504.42475850623435,STAR,
1237651758284998547.jpg,GALAXY,1085521747.9019606,60.23100494697266,STAR,
1237659089256514360.jpg,GALAXY,9913933762.130169,341.03535312345855,STAR,
1237651758284998287.jpg,GALAXY,1241999277.5354125,107.90265825689286,STAR,
1237651758285002388.jpg,GALAXY,503638224.1853728,28.22723984862018,STAR,
1237651758285001280.jpg,GALAXY,211107275.4319469,21.35653535246213,STAR,
1237651758284935543.jpg,GALAXY,153870201.58940184,19.21410339770119,STAR,
1237659089256514629.jpg,GALAXY,87142849.4313373,78.24650413809114,STAR,
1237651758284934071.jpg,GALAXY,285170973.1157892,76.00714525095034,STAR,
1237651758284999385.jpg,GALAXY,290869881.67007613,15.887533655142084,STAR,
1237651758285002056.jpg,GALAXY,182189338.5487939,18.924438976410787,STAR,
1237651758284998296.jpg,GALAXY,667301166.7122004,47.659335060286075,STAR,
1237659089256516250.jpg,GALAXY,1146046701.0869117,133.17475059787444,STAR,
1237659089256515753.jpg,GALAXY,120426049.22258773,254.1545391202758,STAR,
1237659089256516497.jpg,GALAXY,626236668.3186435,72.40473811138351,STAR,
1237651758284998554.jpg,GALAXY,491942049.21551293,19.56274950591502,STAR,
1237651758284999587.jpg,GALAXY,233785657.89165515,45.494072006971614,STAR,
1237651758284934077.jpg,GALAXY,477894257.60619295,55.54244130077374,STAR,
1237651758284998585.jpg,GALAXY,770730789.3628405,34.080961909671665,STAR,
1237659089256516257.jpg,GALAXY,520144791.4871417,169.18941199479332,STAR,
1237651758285002066.jpg,GALAXY,169592256.47342464,9.76496057542489,STAR,
1237659089256514369.jpg,GALAXY,788387675.6479081,116.21371799466141,STAR,
1237659089256514376.jpg,GALAXY,3786485080.480353,259.8444356359493,STAR,
1237651758285001327.jpg,GALAXY,365775246.2394847,35.77171896218609,STAR,
1237651758284998560.jpg,GALAXY,584211806.9856751,68.67779751879007,STAR,
1237659089256515641.jpg,GALAXY,1047451466.2515135,126.52728131584459,STAR,
1237659089256518973.jpg,GALAXY,57770797.266634345,21.728101698840124,STAR,
1237651758284934076.jpg,GALAXY,451275307.4047971,49.75499280592408,STAR,
1237651758285001969.jpg,GALAXY,666685764.7094878,44.654536708530564,STAR,
1237651758284998234.jpg,GALAXY,4296664762.709374,174.66938735882158,STAR,
1237651758285002235.jpg,GALAXY,445649313.8344421,36.35389863894295,STAR,
1237651758285001340.jpg,GALAXY,887342160.2795162,38.219948831822805,STAR,
1237659089256518583.jpg,GALAXY,186486112.3920267,48.38048803779394,STAR,
1237659089256518581.jpg,GALAXY,245236778.6472935,139.8868512175295,STAR,
1237651758284998245.jpg,GALAXY,381013804.47685236,39.202565180936176,STAR,
1237651758284998252.jpg,GALAXY,5429042616.238185,202.4791980361586,STAR,
1237651758284999884.jpg,GALAXY,767512337.7638642,50.690870581534796,STAR,
1237651758284935277.jpg,GALAXY,345435259.62463754,22.892946625690897,STAR,
1237659089256513689.jpg,GALAXY,151934147.74604535,44.570128327832705,STAR,
1237651758284936555.jpg,GALAXY,1041641298.6565709,23.76207028433742,STAR,
1237651758285002047.jpg,GALAXY,665866105.1976181,39.21024784592792,STAR,
1237659089256514628.jpg,GALAXY,2011335635.0904696,99.231631997192,STAR,
1237659089256516593.jpg,GALAXY,1382195270.3438141,508.03681203067805,STAR,
1237659089256518038.jpg,GALAXY,370987426.6979023,152.5217273354658,STAR,
1237651758285002048.jpg,GALAXY,878813835.8647658,68.8377478882246,STAR,
1237659089256516444.jpg,GALAXY,204140598.8668788,138.36142830315282,STAR,
1237651758284998589.jpg,GALAXY,158280056.4025206,19.867716969537913,STAR,
1237651758285001877.jpg,GALAXY,210846967.40506586,18.7884618378578,STAR,
1237651758284998528.jpg,GALAXY,548506992.5116872,40.867710486354916,STAR,
1237651758285001729.jpg,GALAXY,73332054.80578622,18.84327770550359,STAR,
1237651758285002469.jpg,GALAXY,522868928.44426006,37.63399930091955,STAR,
1237651758285002046.jpg,GALAXY,846156191.3769536,62.56576547629812,STAR,
1237659089256516138.jpg,GALAXY,486124979.45531094,51.63212749943556,STAR,
1237651758284998569.jpg,GALAXY,111960200.27934162,13.282411085452654,STAR,
1237651758285002477.jpg,GALAXY,220055474.91273114,15.479309676915578,STAR,
1237659089256514627.jpg,GALAXY,2546482066.824642,154.91005712188021,STAR,
1237651758284998255.jpg,GALAXY,1811948338.76354,76.74848517580472,STAR,
1237651758284998781.jpg,GALAXY,627606300.8858157,37.8857493433263,STAR,
1237659089256518994.jpg,GALAXY,232003813.6127336,95.71468888641276,STAR,
1237651758284998590.jpg,GALAXY,202457544.10141444,34.18476345755782,STAR,
1237659089256516136.jpg,GALAXY,771147584.4235897,263.41073954604894,STAR,
1237651758285000574.jpg,GALAXY,675717339.4649687,60.58079662362022,STAR,
1237651758285002407.jpg,GALAXY,254460420.16750026,19.442288438499666,STAR,
1237651758285001954.jpg,GALAXY,174086242.9182588,18.440047229977765,STAR,
1237651758285001465.jpg,GALAXY,100313029.69835797,17.40421492942376,STAR,
1237651758285002384.jpg,GALAXY,726658942.5633869,94.64301394295762,STAR,
1237659089256518506.jpg,GALAXY,103601279.37334956,36.980829769618225,STAR,
1237651758284931226.jpg,GALAXY,58933268841.53631,91.16881910716359,STAR,
1237651758284998718.jpg,GALAXY,1161029294.1819348,89.53482239412322,STAR,
1237659089256516142.jpg,GALAXY,104578730.28966732,41.79757847345399,STAR,
1237659089256517764.jpg,GALAXY,279035530.45589954,114.32804105959654,STAR,
1237659089256513691.jpg,GALAXY,1585949863.6280189,399.8642127271511,STAR,
1237651758284935276.jpg,GALAXY,261859056.7979189,21.733606820986186,STAR,
1237651758284931153.jpg,GALAXY,61382557531.89672,71.78039570699913,STAR,
1237659089256517759.jpg,GALAXY,205344604.5112838,179.91755575839113,STAR,
1237651758284998788.jpg,GALAXY,679035243.5472562,45.21861795454272,STAR,
1237659089256518817.jpg,GALAXY,167960580.74255678,135.91088804036838,STAR,
1237659089256516236.jpg,GALAXY,228936204.99117166,82.63047549742318,STAR,
1237651758285000638.jpg,GALAXY,775539876.4746592,47.39419728087388,STAR,
1237651758285000701.jpg,GALAXY,443633520.3738777,36.441087684974235,STAR,
1237651758284998546.jpg,GALAXY,924001765.6593472,82.90584733566784,STAR,
1237659089256517769.jpg,GALAXY,376723841.67867774,55.126820356958035,STAR,
1237651758285000641.jpg,GALAXY,301862399.4839916,27.26143981157275,STAR,
1237651758284935179.jpg,GALAXY,3306616210.7001953,71.09291781073688,STAR,
1237651758285000679.jpg,GALAXY,347698694.4418873,20.31879967305506,STAR,
1237659089256518820.jpg,GALAXY,303538180.7593571,89.59112299201908,STAR,
1237651758285000636.jpg,GALAXY,994084102.1131597,78.60271089271485,STAR,
1237651758284998795.jpg,GALAXY,1115619101.8476062,46.48419625627449,STAR,
1237651758284997407.jpg,GALAXY,1802498359.1299345,129.18547748895188,STAR,
1237651758284997600.jpg,GALAXY,3294036487.3346653,244.34979126969037,STAR,
1237659089256513654.jpg,GALAXY,699874211.2719216,137.20678495663716,STAR,
1237651758284931178.jpg,GALAXY,21838910230.386173,104.71031132859342,STAR,
1237651758284999621.jpg,GALAXY,579040153.8001139,48.86023355269729,STAR,
1237659089256516907.jpg,GALAXY,362939649.91527706,143.86693135863405,STAR,
1237651758285002187.jpg,GALAXY,933491496.9789602,52.07758224663411,STAR,
1237659089256513633.jpg,GALAXY,2595716958.937488,196.98874395852084,STAR,
1237651758285000668.jpg,GALAXY,575034082.9401098,29.89660321058775,STAR,
1237651758284932767.jpg,GALAXY,146435251.55183458,18.531395594693382,STAR,
1237651758285001429.jpg,GALAXY,373576156.1887155,31.05425910238091,STAR,
1237659089256516905.jpg,GALAXY,408282022.036764,143.20691263312415,STAR,
1237651758285002412.jpg,GALAXY,1219429125.2980835,76.36814079111774,STAR,
1237651758285000382.jpg,GALAXY,348509074.7601631,26.473293998971652,STAR,
1237651758285002413.jpg,GALAXY,1402911636.6133988,99.96964501327604,STAR,
1237659089256514465.jpg,GALAXY,320245622.29883254,43.99091105520402,STAR,
1237651758284936030.jpg,GALAXY,248967667.81141704,67.5694439084197,STAR,
1237659089256518171.jpg,GALAXY,160603236.9671023,63.567038574283515,STAR,
1237651758285000384.jpg,GALAXY,310168730.683979,22.747331111414887,STAR,
1237659089256518204.jpg,GALAXY,58115671.12753477,65.61530968870849,STAR,
1237651758284935225.jpg,GALAXY,778412555.6393523,66.71219779975169,STAR,
1237651758284932771.jpg,GALAXY,400634082.94942963,36.7434219127665,STAR,
1237659089256513650.jpg,GALAXY,2608984933.311838,143.34427151976396,STAR,
1237651758285001383.jpg,GALAXY,157684136.05474228,27.42405208639733,STAR,
1237659089256515584.jpg,GALAXY,445818151.3541057,62.17742382382539,STAR,
1237659089256518718.jpg,GALAXY,126952093.6051366,46.42524864209181,STAR,
1237659089256517017.jpg,GALAXY,328983720.7955833,189.60496087223424,STAR,
1237651758285001065.jpg,GALAXY,161579564.5975073,22.548340397494375,STAR,
1237659089256519315.jpg,GALAXY,88689527.07872602,29.857075110725393,STAR,
1237651758284999161.jpg,GALAXY,784022988.8553652,30.608634086017556,STAR,
1237651758284997435.jpg,GALAXY,408587011.20459217,30.490800507993303,STAR,
1237659089256514416.jpg,GALAXY,9966891189.767103,550.0237379058474,STAR,
1237659089256514415.jpg,GALAXY,12559205129.613712,703.8742836542538,STAR,
1237651758284936557.jpg,GALAXY,638611041.5620785,53.52048953854407,STAR,
1237659089256449323.jpg,GALAXY,2910440450.029034,355.8723827077267,STAR,
1237659089256517360.jpg,GALAXY,292714843.73578954,74.62612690028209,STAR,
1237659089256519240.jpg,GALAXY,55827016.911588795,17.660181128893715,STAR,
1237651758285000585.jpg,GALAXY,478884915.7613367,21.5987460027286,STAR,
1237651758284998421.jpg,GALAXY,776541179.7690942,85.38903744490808,STAR,
1237659089256517375.jpg,GALAXY,25152477.09451476,15.426889294496613,STAR,
1237651758284936547.jpg,GALAXY,948161742.7922491,30.608387202104954,STAR,
1237659089256513640.jpg,GALAXY,5493127337.858553,271.50727940756747,STAR,
1237659089256514405.jpg,GALAXY,13440415747.24507,448.33371888792897,STAR,
1237651758284934575.jpg,GALAXY,472487891.26009023,61.81903463649132,STAR,
1237659089256514399.jpg,GALAXY,13445493757.37903,701.0984525393416,STAR,
1237651758284935914.jpg,GALAXY,412440562.86868596,26.418316834000667,STAR,
1237659089256515038.jpg,GALAXY,495140722.88400763,565.561795966256,STAR,
1237659089256516216.jpg,GALAXY,861748377.1657683,137.02125907771455,STAR,
1237651758285001716.jpg,GALAXY,74527368.67795873,14.272891491229103,STAR,
1237651758284936339.jpg,GALAXY,307666910.715825,56.41919369563821,STAR,
1237659089256513632.jpg,GALAXY,2392081444.352428,78.93539113631677,STAR,
1237659089256451707.jpg,GALAXY,510958187.72728467,83.37743972908999,STAR,
1237659089256514437.jpg,GALAXY,8067820434.866488,234.45629241071217,STAR,
1237651758284999096.jpg,GALAXY,494390878.3135166,32.03213979039382,STAR,
1237651758284935381.jpg,GALAXY,352191494.7682708,28.54780485729397,STAR,
1237651758284934340.jpg,GALAXY,246087127.96020517,30.826949718246308,STAR,
1237651758284932426.jpg,GALAXY,5261255112.411928,204.03174738893296,STAR,
1237659089256514452.jpg,GALAXY,4275709769.051243,127.07562986369742,STAR,
1237651758284934574.jpg,GALAXY,890154733.9700795,50.98708802750411,STAR,
1237651758284935202.jpg,GALAXY,537636349.0031782,34.469116995089145,STAR,
1237651758284934028.jpg,GALAXY,512274462.27344495,33.754402590602695,STAR,
1237659089256518631.jpg,GALAXY,228913621.5363416,186.12773147019018,STAR,
1237659089256519524.jpg,GALAXY,274410174.2983504,97.09070342834568,STAR,
1237651758284935208.jpg,GALAXY,497441056.4956012,30.925327384675764,STAR,
1237651758285002364.jpg,GALAXY,323472471.3771177,19.13223752436001,STAR,
1237651758284931202.jpg,GALAXY,689908988.2243973,42.455480500281574,STAR,
1237659089256514471.jpg,GALAXY,1996807432.863858,65.33281385747833,STAR,
1237651758284936081.jpg,GALAXY,180408914.83006677,20.701245410918883,STAR,
1237659089256449307.jpg,GALAXY,5075907798.022878,161.0007545702478,STAR,
1237659089256449292.jpg,GALAXY,10897399042.459837,239.5935040303241,STAR,
1237659089256519010.jpg,GALAXY,180446926.67550558,86.38152609521241,STAR,
1237659089256449290.jpg,GALAXY,2467848980.6686454,150.51323886096813,STAR,
1237659089256514099.jpg,GALAXY,252485360.85518172,196.27246457617937,STAR,
1237659089256519009.jpg,GALAXY,116187209.42689948,88.3793055667311,STAR,
1237659089256449302.jpg,GALAXY,7284667540.888673,199.82487337002277,STAR,
1237659089256517739.jpg,GALAXY,283514017.53415996,270.7956767420796,STAR,
1237659089256514428.jpg,GALAXY,118914619.07409194,41.611340836500524,STAR,
1237651758284936434.jpg,GALAXY,265377413.97527254,28.76512286215431,STAR,
1237659089256581068.jpg,GALAXY,564458407.9398082,334.30496982145604,STAR,
1237651758284997100.jpg,GALAXY,1709787969.908348,85.8043992964207,STAR,
1237651758284934477.jpg,GALAXY,296629055.6444127,48.82575447758941,STAR,
1237659089256517204.jpg,GALAXY,472504982.9519944,125.47143454670488,STAR,
1237659089256518647.jpg,GALAXY,80378426.87717304,51.7579192075237,STAR,
1237659089256516096.jpg,GALAXY,373457569.52441376,147.1828198522322,STAR,
1237659089256517210.jpg,GALAXY,620619986.8366026,123.30064284474246,STAR,
1237651758285002270.jpg,GALAXY,111421539.59200247,16.670200159085763,STAR,
1237651758284997122.jpg,GALAXY,862369895.3522123,94.40267952252411,STAR,
1237651758284934059.jpg,GALAXY,211154177.8901648,30.923755235745254,STAR,
1237651758284932680.jpg,GALAXY,688571646.4739479,50.019792257962834,STAR,
1237659089256516431.jpg,GALAXY,249983385.71925372,88.22040305510632,STAR,
1237659089256515009.jpg,GALAXY,116713554.34862535,130.7554178082326,STAR,
1237651758284997057.jpg,GALAXY,758901192.4181383,30.2983374126105,STAR,
1237659089256517799.jpg,GALAXY,156635229.09333932,72.81094103064862,STAR,
1237651758284934061.jpg,GALAXY,265004838.76496932,25.173433318207074,STAR,
1237651758284934040.jpg,GALAXY,258711664.30164608,22.787656918403908,STAR,
1237651758284936540.jpg,GALAXY,252253444.11495015,27.71666133636814,STAR,
1237659089256515582.jpg,GALAXY,423779684.2404293,331.83970068939067,STAR,
1237651758284933896.jpg,GALAXY,370465598.4282824,21.454779290748792,STAR,
1237651758284934057.jpg,GALAXY,295134890.06861216,23.377235441016346,STAR,
1237659089256451650.jpg,GALAXY,528303373.6425624,149.32011374733307,STAR,
1237659089256579119.jpg,GALAXY,1413332498.4089828,147.6650219512079,STAR,
1237651758284933895.jpg,GALAXY,829132456.2851939,65.14387536213204,STAR,
1237659089256451657.jpg,GALAXY,539461318.8251362,119.42908501994367,STAR,
1237659089256516737.jpg,GALAXY,143164745.32124564,65.78111246756934,STAR,
1237651758284932804.jpg,GALAXY,626182220.5511938,44.45107693729595,STAR,
1237651758284932805.jpg,GALAXY,581519454.4262611,46.08485664338198,STAR,
1237651758284936544.jpg,GALAXY,536787961.4471164,34.69719200674753,STAR,
1237651758284997614.jpg,GALAXY,10388259247.093472,107.73245077528864,STAR,
1237651758284932815.jpg,GALAXY,1438181956.6750617,185.6537533994183,STAR,
1237651758284932663.jpg,GALAXY,269616822.6732635,36.141378923387634,STAR,
1237659089256453365.jpg,GALAXY,164229145.29816857,83.80564814701181,STAR,
1237659089256513819.jpg,GALAXY,3620058081.7700834,112.94432061896434,STAR,
1237651758284936047.jpg,GALAXY,274144701.00481594,77.29636494190694,STAR,
1237659089256519598.jpg,GALAXY,770949799.7551748,154.3596114594838,STAR,
1237659089256517069.jpg,GALAXY,421875914.4404162,122.91789798631977,STAR,
1237651758284932682.jpg,GALAXY,1525041720.671864,144.23259937900724,STAR,
1237659089256518490.jpg,GALAXY,278373145.373966,106.16504686466915,STAR,
1237659089256449126.jpg,GALAXY,789812512.5793906,115.98482113887289,STAR,
1237651758284936531.jpg,GALAXY,500493278.4644113,28.61165014486597,STAR,
1237659089256513800.jpg,GALAXY,9352858922.33239,667.2009866195925,STAR,
1237651758284997114.jpg,GALAXY,1623423808.671669,153.3003273737364,STAR,
1237659089256583897.jpg,GALAXY,432924066.9034751,278.6451052218722,STAR,
1237659089256581152.jpg,GALAXY,480490085.0528713,120.5943147735864,STAR,
1237651758285002252.jpg,GALAXY,570470638.8964013,66.17109830680754,STAR,
1237659089256451242.jpg,GALAXY,580991593.3032287,131.62961264013128,STAR,
1237651758284997084.jpg,GALAXY,505070772.4273421,39.919473761252625,STAR,
1237659089256517064.jpg,GALAXY,824788698.2421731,150.85645973282502,STAR,
1237651758284932816.jpg,GALAXY,945455518.9622704,117.0866812250081,STAR,
1237651758284932669.jpg,GALAXY,1633145598.2457724,165.67645727473447,STAR,
1237659089256518158.jpg,GALAXY,153868268.43902323,45.42418388452263,STAR,
1237651758285002053.jpg,GALAXY,280182423.58540493,15.630322547228872,STAR,
1237659089256579108.jpg,GALAXY,1944700864.203606,218.21711121019584,STAR,
1237651758284931640.jpg,GALAXY,3792305368.3558526,63.69897532639757,STAR,
1237659089256451236.jpg,GALAXY,615385367.626108,168.51420890469814,STAR,
1237659089256516804.jpg,GALAXY,262635075.19306594,76.36640716580622,STAR,
1237651758284933691.jpg,GALAXY,560395886.4658408,34.417218979893605,STAR,
1237659089256453922.jpg,GALAXY,178883965.36600938,55.457693714097935,STAR,
1237659089256517662.jpg,GALAXY,478564004.5051486,39.80607893652769,STAR,
1237659089256514889.jpg,GALAXY,2454907174.609233,108.0039156719644,STAR,
1237659089256449117.jpg,GALAXY,1903154227.5613692,370.7215334834393,STAR,
1237651758284934423.jpg,GALAXY,225364010.99679944,37.14954148996547,STAR,
1237659089256513607.jpg,GALAXY,849231416.9234363,247.89159928103888,STAR,
1237651758284931622.jpg,GALAXY,525951484.8470405,41.79258853742959,STAR,
1237659089256518078.jpg,GALAXY,60476227.87363738,48.03843967981192,STAR,
1237659089256584873.jpg,GALAXY,53111395.16575055,46.47948056653301,STAR,
1237651758284936425.jpg,GALAXY,44564731.77747249,16.081919634068022,STAR,
1237659089256581326.jpg,GALAXY,253915155.7242215,38.76070285264272,STAR,
1237659089256514147.jpg,GALAXY,1735032589.2743118,297.3067690454808,STAR,
1237659089256584156.jpg,GALAXY,318931627.43610936,85.4182826823992,STAR,
1237659089256519267.jpg,GALAXY,306522636.3873004,120.18962736751476,STAR,
1237659089256581064.jpg,GALAXY,58481341.46969811,54.34514925635304,STAR,
1237659089256581157.jpg,GALAXY,553777941.7197746,333.13995619152433,STAR,
1237651758284932681.jpg,GALAXY,254771116.74881634,21.33348943508515,STAR,
1237659089256519534.jpg,GALAXY,1213324547.627925,103.39055332129156,STAR,
1237651758285001615.jpg,GALAXY,133583693.66163506,31.263173558918496,STAR,
1237659089256518153.jpg,GALAXY,231164880.75212538,137.59477008579003,STAR,
1237659089256581321.jpg,GALAXY,1568313418.117321,739.2435645067594,STAR,
1237659089256453352.jpg,GALAXY,250371262.32943362,36.12592279255418,STAR,
1237651758284935272.jpg,GALAXY,104079915.60222802,19.830091301664837,STAR,
1237659089256513793.jpg,GALAXY,2500170676.7933564,210.96186132212094,STAR,
1237651758284935980.jpg,GALAXY,117890805.27605562,27.792976715459282,STAR,
1237651758284936348.jpg,GALAXY,309543643.37725085,26.86397987252878,STAR,
1237651758284931885.jpg,GALAXY,551684392.0975099,81.00420437825592,STAR,
1237659089256451601.jpg,GALAXY,3178170992.8558745,1012.1516603258641,STAR,
1237651758284931603.jpg,GALAXY,8636820959.249435,396.46552862459635,STAR,
1237659089256514106.jpg,GALAXY,2591736556.414254,395.4324613152353,STAR,
1237659089256513818.jpg,GALAXY,922133639.3769065,101.12874824626255,STAR,
1237659089256518080.jpg,GALAXY,139804995.41944987,40.26144968495227,STAR,
1237659089256513791.jpg,GALAXY,1932808090.8750906,211.6397277076285,STAR,
1237659089256581062.jpg,GALAXY,335537848.1430812,154.09565743531996,STAR,
1237659089256451355.jpg,GALAXY,883743112.8153819,157.89390968167544,STAR,
1237659089256518155.jpg,GALAXY,190861604.77026346,56.89995486352193,STAR,
1237659089256451602.jpg,GALAXY,23429123.363730166,30.465670583473987,STAR,
1237659089256518610.jpg,GALAXY,91178981.20122512,45.91756437864555,STAR,
1237651758284933388.jpg,GALAXY,412104535.152469,43.408408712328686,STAR,
1237651758284933991.jpg,GALAXY,378940125.6136774,44.494595420857976,STAR,
1237659089256516812.jpg,GALAXY,468723376.54885453,78.57240653717263,STAR,
1237659089256581327.jpg,GALAXY,1717427625.7581167,474.15624438688593,STAR,
1237659089256449127.jpg,GALAXY,969157958.3061779,205.02483351398448,STAR,
1237659089256518598.jpg,GALAXY,55740482.37621877,30.12638617448826,STAR,
1237659089256581191.jpg,GALAXY,634240703.5229287,233.27980307149178,STAR,
1237651758284931620.jpg,GALAXY,3677533836.349274,116.1977470184457,STAR,
1237659089256513799.jpg,GALAXY,1084247506.6599956,110.15661603109805,STAR,
1237659089256514132.jpg,GALAXY,3050242309.107895,411.4533948766943,STAR,
1237659089256581053.jpg,GALAXY,853269925.0595844,209.08556431398563,STAR,
1237659089256519435.jpg,GALAXY,84489732.05181953,61.76173769243179,STAR,
1237651758284936263.jpg,GALAXY,198509344.63151497,36.65362768083465,STAR,
1237651758284997108.jpg,GALAXY,581893215.8644089,51.7247715901409,STAR,
1237651758284935238.jpg,GALAXY,315337132.6980045,47.264868226067236,STAR,
1237659089256513922.jpg,GALAXY,5705325292.1002865,415.87717143299227,STAR,
1237651758284997618.jpg,GALAXY,34869618761.433075,1688.627514370227,STAR,
1237659089256449115.jpg,GALAXY,5414238653.107251,472.7443393364805,STAR,
1237659089256581060.jpg,GALAXY,810574948.9821868,125.44634613507144,STAR,
1237651758284932779.jpg,GALAXY,606065669.0864327,70.67552592328605,STAR,
1237651758284931902.jpg,GALAXY,2692558620.945466,142.50004690860322,STAR,
1237659089256513815.jpg,GALAXY,612832357.8576167,109.74806243066,STAR,
1237659089256451607.jpg,GALAXY,2175184207.465221,535.8604837972719,STAR,
1237651758284936414.jpg,GALAXY,181310948.8807673,25.48126733729058,STAR,
1237659089256518082.jpg,GALAXY,276144140.8633175,55.10619175148496,STAR,
1237659089256581336.jpg,GALAXY,116444573.66579838,22.84587376726228,STAR,
1237659089256584210.jpg,GALAXY,191037106.81553328,79.06911209423164,STAR,
1237659089256514544.jpg,GALAXY,705099215.6039379,279.93845800968626,STAR,
1237659089256452312.jpg,GALAXY,187073716.13609537,49.7310818682668,STAR,
1237651758284931611.jpg,GALAXY,192485007.08108807,23.35738195367139,STAR,
1237659089256515508.jpg,GALAXY,771670391.2101603,83.17748039654708,STAR,
1237651758284932029.jpg,GALAXY,692478332.7418312,45.85843670945548,STAR,
1237651758284933398.jpg,GALAXY,797811371.1663092,60.47602761891442,STAR,
1237659089256449123.jpg,GALAXY,3684841453.7119384,620.335096113857,STAR,
1237651758284934511.jpg,GALAXY,359099500.7866531,63.673290543082324,STAR,
1237651758284936546.jpg,GALAXY,343660991.2304105,57.852919843846855,STAR,
